Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
680990234,SMP,1,5.73,4.84,5.55,5.19,777.08,168.37,768.66,194.67,0
681010248,SMP,1,5.73,5.01,5.55,5.19,768.87,167.19,773.54,198.41,0
681030245,SMP,1,5.55,5.01,5.37,5.19,781.69,172.03,770.35,194.65,0
681050247,SMP,1,5.55,5.01,5.37,5.19,773.66,162.44,772.82,191.16,0
681070257,SMP,1,5.73,5.01,5.37,5.37,775.02,171.26,774.82,199.02,0
681090260,SMP,1,5.55,4.84,5.37,5.37,775.77,172.26,769.24,197.75,0
681110267,SMP,1,5.55,5.01,5.37,5.19,779.49,170.97,771.76,201.59,0
681130269,SMP,1,5.55,5.01,5.37,5.19,783.9,175.73,776.87,202.72,0
681150283,SMP,1,5.55,5.01,5.37,5.01,781.72,173.96,772.63,207.23,0
681170272,SMP,1,5.55,5.01,5.37,5.19,783.48,165.41,772.75,200.57,0
681190276,SMP,1,5.55,5.01,5.37,5.19,782.89,176.44,768.8,200.57,0
681210287,SMP,1,5.55,4.84,5.37,5.19,778.92,173.41,773.13,197.55,0
681230287,SMP,1,5.55,4.84,5.37,5.19,778.16,171.3,774.49,188.41,0
681250296,SMP,1,5.55,4.84,5.37,5.19,783.66,167.0,778.52,190.71,0
681270310,SMP,1,5.37,4.84,5.37,5.19,783.33,163.35,775.89,185.38,0
681290305,SMP,1,5.55,4.84,5.37,4.84,790.78,165.33,765.81,180.5,0
681310309,SMP,1,5.37,4.84,5.37,5.01,744.59,172.78,733.37,191.88,0
681330285,SMP,1,5.55,4.84,5.37,5.19,606.42,211.61,594.29,214.48,0
681350320,SMP,1,5.37,4.66,5.37,5.19,517.29,295.67,507.87,300.28,0
681370319,SMP,1,5.37,5.01,5.55,5.37,507.87,328.41,502.18,343.17,0
681390329,SMP,1,5.19,5.01,5.37,5.19,502.48,373.48,488.41,367.84,0
681410326,SMP,1,5.37,5.19,5.55,5.37,495.98,422.52,492.61,450.44,0
681430342,SMP,1,5.19,5.19,5.37,5.55,495.32,491.71,476.43,497.93,0
681450340,SMP,1,5.19,5.19,5.37,5.37,510.56,527.25,487.1,548.57,0
681470344,SMP,1,5.37,5.19,5.37,5.37,530.42,543.67,520.43,543.27,0
681490348,SMP,1,5.19,5.01,5.37,5.37,549.49,532.04,527.66,546.22,0
681510350,SMP,1,5.19,5.01,5.55,5.37,545.44,530.08,518.46,548.54,0
681530356,SMP,1,5.19,5.01,5.37,5.37,534.64,531.45,508.77,535.36,0
681550359,SMP,1,5.37,5.01,5.55,5.37,539.16,527.97,507.88,536.69,0
681570368,SMP,1,5.37,4.84,5.55,5.55,550.46,528.99,505.2,541.31,0
681590368,SMP,1,5.19,5.01,5.37,5.37,546.35,529.36,517.34,536.43,0
681610380,SMP,1,5.37,5.01,5.37,5.37,542.41,523.52,521.55,549.13,0
681630378,SMP,1,5.37,5.01,5.37,5.37,544.9,534.72,519.94,542.4,0
681650384,SMP,1,5.37,4.84,5.37,5.37,541.75,527.49,514.28,532.13,0
681670390,SMP,1,5.19,5.19,5.19,5.37,548.31,537.42,512.39,541.81,0
681690386,SMP,1,5.19,4.84,5.19,5.37,543.09,537.11,512.19,546.64,0
681710398,SMP,1,5.01,5.01,5.37,5.19,539.65,537.02,512.79,545.95,0
681730398,SMP,1,5.19,5.01,5.37,5.01,550.61,538.16,517.25,552.53,0
681750410,SMP,1,5.19,5.01,5.19,5.19,536.82,513.1,502.94,526.56,0
681770405,SMP,1,5.01,4.66,5.19,5.01,507.21,455.52,472.95,451.99,0
681790391,SMP,1,5.01,4.66,5.01,5.01,496.8,453.68,471.54,451.78,0
681810418,SMP,1,4.84,4.84,5.19,5.01,502.49,456.16,478.69,452.39,0
681830410,SMP,1,5.01,4.66,5.19,5.19,509.15,459.18,487.62,448.79,0
681850430,SMP,1,5.19,4.66,5.19,5.01,508.22,455.9,490.36,454.13,0
681870432,SMP,1,5.19,4.66,5.19,5.19,502.44,453.11,489.68,451.09,0
681890437,SMP,1,5.19,4.66,5.19,5.19,508.38,455.98,482.87,451.43,0
681910439,SMP,1,5.19,4.66,5.19,5.01,504.79,452.96,484.19,460.46,0
681930447,SMP,1,5.19,4.66,5.19,5.19,508.64,463.48,478.05,455.89,0
681950450,SMP,1,5.19,4.66,5.19,5.19,507.58,451.8,485.48,450.18,0
681970453,SMP,1,5.19,4.66,5.19,5.19,503.86,450.82,486.97,450.29,0
681990458,SMP,1,5.19,4.66,5.19,5.19,512.34,446.23,482.97,453.77,0
682010467,SMP,1,5.19,4.66,5.19,5.19,511.12,441.43,490.52,455.13,0
682030469,SMP,1,5.19,4.84,5.19,5.01,503.53,454.67,487.8,452.0,0
682050483,SMP,1,5.19,4.66,5.19,5.37,504.15,450.07,478.46,456.87,0
682070477,SMP,1,5.19,4.84,5.19,5.01,499.51,454.53,468.4,456.75,0
682090481,SMP,1,5.19,4.84,5.37,5.19,494.23,447.91,470.49,464.92,0
682110477,SMP,1,5.19,4.84,5.37,5.19,493.26,460.9,478.01,464.51,0
682130489,SMP,1,5.37,4.84,5.19,5.37,505.65,448.77,478.69,451.69,0
682150491,SMP,1,5.19,4.84,5.19,5.37,499.43,454.36,486.64,465.94,0
682170500,SMP,1,5.37,4.84,5.19,5.37,502.67,455.74,485.82,466.85,0
682190498,SMP,1,5.37,4.84,5.37,5.19,497.52,456.74,480.58,463.05,0
682210516,SMP,1,5.37,5.01,5.37,5.37,498.61,452.89,484.57,462.23,0
682230507,SMP,1,5.37,5.19,5.37,5.37,496.23,459.72,475.6,459.28,0
682250510,SMP,1,5.37,5.01,5.37,5.37,495.62,455.88,477.26,461.92,0
682270520,SMP,1,5.37,5.01,5.37,5.37,503.08,462.28,470.54,461.21,0
682290519,SMP,1,5.37,4.84,5.37,5.37,502.36,461.24,471.59,461.99,0
682310529,SMP,1,5.37,5.19,5.55,5.37,547.44,457.89,529.67,459.96,0
682330516,SMP,1,5.37,5.01,5.37,5.37,536.12,444.52,524.95,465.87,0
682350538,SMP,1,5.37,4.84,5.55,5.37,541.29,449.1,522.15,458.43,0
682370536,SMP,1,5.55,5.19,5.55,5.37,539.26,446.85,514.9,455.66,0
682390540,SMP,1,5.37,4.84,5.55,5.37,535.33,455.04,514.27,457.67,0
682410550,SMP,1,5.55,5.01,5.37,5.55,532.45,454.21,512.92,458.43,0
682430548,SMP,1,5.37,5.19,5.37,5.37,532.84,445.64,517.87,459.82,0
682450562,SMP,1,5.55,5.01,5.37,5.37,531.18,453.14,522.9,467.0,0
682470562,SMP,1,5.55,5.19,5.37,5.55,527.94,451.88,518.43,470.44,0
682490569,SMP,1,5.55,5.01,5.37,5.37,534.47,445.15,525.87,466.3,0
682510571,SMP,1,5.37,5.19,5.37,5.37,518.36,444.01,524.15,462.91,0
682530578,SMP,1,5.55,5.19,5.55,5.55,524.3,451.08,525.4,468.6,0
682550580,SMP,1,5.55,5.37,5.55,5.55,507.58,443.5,511.54,446.47,0
682570580,SMP,1,5.55,4.84,5.73,5.37,448.79,363.55,432.71,379.69,0
682590609,SMP,1,5.37,5.19,5.55,5.37,453.35,342.29,436.5,376.4,0
682610595,SMP,1,5.55,5.01,5.73,5.55,443.61,344.68,422.36,360.74,0
682630605,SMP,1,5.55,5.01,5.73,5.37,450.95,344.75,427.98,368.41,0
682650613,SMP,1,5.55,5.01,5.55,5.37,445.43,340.34,427.71,367.55,0
682670608,SMP,1,5.37,5.01,5.55,5.37,444.88,346.99,425.91,368.99,0
682690612,SMP,1,5.55,5.01,5.55,5.37,441.64,344.93,425.41,362.85,0
682710588,SMP,1,5.37,5.19,5.55,5.55,443.65,344.6,427.49,368.77,0
682730620,SMP,1,5.55,5.01,5.73,5.37,445.37,341.02,431.38,361.78,0
682750622,SMP,1,5.55,5.01,5.73,5.55,437.92,335.76,424.19,353.8,0
682770645,SMP,1,5.55,5.19,5.73,5.37,440.17,335.04,420.43,366.35,0
682790633,SMP,1,5.37,5.19,5.73,5.55,437.76,343.94,418.26,351.99,0
682810639,SMP,1,5.55,5.01,5.73,5.37,422.54,347.83,419.58,364.66,0
682830615,SMP,1,5.73,5.19,5.73,5.37,438.26,346.92,420.91,367.52,0
682850653,SMP,1,5.73,5.37,5.73,5.55,437.1,347.96,424.17,367.85,0
682870652,SMP,1,5.73,5.37,5.73,5.55,433.29,346.3,417.96,374.7,0
682890630,SMP,1,5.73,5.37,5.91,5.55,436.42,347.46,419.28,368.35,0
682910660,SMP,1,5.73,5.19,5.91,5.55,440.42,346.33,431.15,368.41,0
682930660,SMP,1,5.73,5.37,5.73,5.55,435.6,344.71,424.24,370.61,0
682950670,SMP,1,5.55,5.19,5.91,5.55,439.67,354.74,423.25,378.84,0
682970667,SMP,1,5.73,5.37,5.91,5.55,433.8,351.91,423.02,362.95,0
682990681,SMP,1,5.73,5.37,5.73,5.73,490.31,420.47,476.64,456.5,0
683010683,SMP,1,5.73,5.37,5.73,5.73,509.4,473.05,485.51,497.24,0
683030680,SMP,1,5.73,5.37,5.73,5.73,501.12,473.96,486.59,484.58,0
683050691,SMP,1,5.73,5.37,5.91,5.73,513.72,472.36,494.14,493.68,0
683070688,SMP,1,5.73,5.37,5.73,5.73,507.76,464.55,483.71,498.71,0
683090704,SMP,1,5.91,5.37,5.73,5.73,510.37,462.73,487.16,488.26,0
683110703,SMP,1,5.73,5.37,5.91,5.73,511.68,469.76,489.99,496.97,0
683130712,SMP,1,5.91,5.55,5.73,5.73,499.72,470.96,491.39,494.19,0
683150712,SMP,1,5.91,5.37,5.91,5.73,504.59,463.76,499.6,490.34,0
683170711,SMP,1,5.91,5.55,5.91,5.73,508.77,480.05,502.2,485.7,0
683190728,SMP,1,5.91,5.55,5.73,5.73,502.98,465.4,504.13,484.23,0
683210727,SMP,1,5.91,5.55,5.91,5.91,504.99,465.84,507.79,490.0,0
683230731,SMP,1,5.91,5.55,5.91,5.91,510.33,471.68,501.64,485.8,0
683250735,SMP,1,5.91,5.37,5.73,5.73,510.04,477.14,504.15,493.14,0
683270741,SMP,1,5.91,5.55,5.73,6.09,512.64,474.55,496.16,499.38,0
683290752,SMP,1,5.91,5.55,5.91,5.91,508.99,475.14,495.24,503.88,0
683310751,SMP,1,5.91,5.73,5.73,5.73,516.91,480.3,498.81,495.58,0
683330741,SMP,1,5.91,5.55,6.09,5.91,508.25,472.89,501.48,503.57,0
683350751,SMP,1,5.91,5.73,5.73,6.09,503.82,474.39,497.26,505.73,0
683370761,SMP,1,5.91,5.55,5.91,5.73,504.54,473.21,508.53,506.03,0
683390737,SMP,1,5.73,5.55,5.73,5.73,491.45,476.39,469.93,498.41,0
683410772,SMP,1,5.91,5.55,5.91,5.73,405.5,477.44,379.32,505.78,0
683430775,SMP,1,5.73,5.55,5.91,5.73,402.99,481.17,387.2,511.03,0
683450780,SMP,1,5.91,5.55,5.91,5.73,405.15,477.02,389.51,504.27,0
683470784,SMP,1,5.91,5.55,5.91,5.91,410.91,480.92,385.57,515.85,0
683490785,SMP,1,5.91,5.55,5.91,5.73,404.16,478.93,390.11,510.41,0
683510792,SMP,1,5.91,5.55,5.91,5.91,404.13,479.49,391.24,511.72,0
683530795,SMP,1,5.73,5.73,5.91,5.91,403.5,488.46,386.2,506.26,0
683550803,SMP,1,5.73,5.73,5.91,5.73,398.77,486.23,386.39,509.98,0
683570806,SMP,1,5.73,5.73,5.91,5.91,405.05,485.67,385.46,503.85,0
683590813,SMP,1,5.73,5.73,5.91,5.73,405.99,494.24,385.52,506.89,0
683610814,SMP,1,5.73,5.37,5.91,5.91,399.8,491.94,398.69,508.0,0
683630811,SMP,1,5.73,5.73,5.91,5.91,340.97,590.21,330.6,619.19,0
683650823,SMP,1,5.73,5.73,5.91,5.91,335.21,594.98,336.97,632.28,0
683670823,SMP,1,5.73,5.73,5.91,6.09,335.22,595.62,322.07,629.29,0
683690832,SMP,1,5.73,5.73,5.91,6.09,338.31,609.17,336.38,637.68,0
683710819,SMP,1,5.73,5.73,5.91,6.09,338.63,604.87,330.95,633.61,0
683730842,SMP,1,5.73,5.73,5.91,6.09,338.07,598.03,335.27,632.64,0
683750844,SMP,1,5.55,5.73,5.91,6.09,338.9,604.6,338.11,626.46,0
683770838,SMP,1,5.91,5.73,6.09,5.91,336.22,604.95,340.44,639.44,0
683790860,SMP,1,5.73,5.55,5.91,5.91,332.9,600.22,334.71,636.18,0
683810854,SMP,1,5.91,5.55,5.91,5.91,328.66,602.39,332.0,631.2,0
683830849,SMP,1,5.73,5.73,5.91,5.91,336.78,594.89,327.15,630.95,0
683850856,SMP,1,5.73,5.55,6.09,5.91,341.54,597.24,339.31,630.67,0
683870875,SMP,1,5.91,5.73,6.09,5.91,432.22,606.73,465.07,637.8,0
683890876,SMP,1,5.91,5.73,5.91,5.91,467.07,615.88,456.43,637.65,0
683910884,SMP,1,5.91,5.73,6.09,5.91,478.68,619.1,462.15,643.64,0
683930885,SMP,1,5.91,5.73,6.09,5.91,478.26,624.79,465.78,642.98,0
683950890,SMP,1,5.91,5.73,6.09,5.91,470.6,623.38,473.44,642.92,0
683970893,SMP,1,5.73,5.73,6.09,5.91,469.48,617.03,472.6,647.37,0
683990874,SMP,1,5.91,5.73,6.09,5.91,474.79,616.77,464.95,650.15,0
684010903,SMP,1,5.73,5.73,6.09,6.09,473.89,619.11,459.18,640.26,0
684030902,SMP,1,5.91,5.73,5.91,5.91,473.47,626.02,456.74,638.43,0
684050913,SMP,1,5.91,5.73,5.91,6.09,467.86,618.27,454.67,645.44,0
684070915,SMP,1,5.73,5.91,5.91,5.91,473.15,619.46,457.34,637.21,0
